2021-02-03 08:11:31,039|[1]|INFO |abdc7701ea7d|DotStatServices.Transfer.Program|dotstatsuite-core-transfer application configured. Version number: 6.0.0.0|
2021-02-03 08:30:26,700|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.LCD_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ITEM_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN DSD_CODE T ON T.LCD_ID = AA.ITEM_ID WHERE T.CL_ID = @p_id |
2021-02-03 08:30:26,701|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.ArtefactRetrieverEngine`1[[Org.Sdmxsource.Sdmx.Api.Model.Mutable.Codelist.ICodelistMutableObject, Estat.SdmxSource.SdmxAPI, Version=8.1.2.0, Culture=neutral, PublicKeyToken=null]]|Executing Query: 'SELECT A.ART_ID AS SYSID, A.ID,  A.AGENCY, DBO.VERSIONTOSTRING(A.VERSION1, A.VERSION2, A.VERSION3) AS VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL,LN.TEXT, LN.LANGUAGE, LN.TYPE,A.IS_STUB,A.SERVICE_URL,A.STRUCTURE_URL,A.ARTEFACT_TYPE  FROM ARTEFACT A LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE IS_STUB = 1 AND ARTEFACT_TYPE IN ('Codelist') AND  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency ' with 'agency: TN1, id: CL_INDICATORS_POP, version: 1.0'|
2021-02-03 08:30:26,701|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT A.ART_ID AS SYSID, A.ID,  A.AGENCY, DBO.VERSIONTOSTRING(A.VERSION1, A.VERSION2, A.VERSION3) AS VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL,LN.TEXT, LN.LANGUAGE, LN.TYPE,A.IS_STUB,A.SERVICE_URL,A.STRUCTURE_URL,A.ARTEFACT_TYPE  FROM ARTEFACT A LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE IS_STUB = 1 AND ARTEFACT_TYPE IN ('Codelist') AND  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency |
2021-02-03 08:30:26,710|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|Resolving Reference 3: Cross Reference : urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=TN1:CROSS_DOMAIN(1.0).SEX - referenced from -Dimension|
2021-02-03 08:30:26,710|[14]|INFO |5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|IdentifiableBean 'Cross Reference : urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=TN1:CROSS_DOMAIN(1.0).SEX' not found locally, check IdentifiableRetrievalManager|
2021-02-03 08:30:26,711|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.ArtefactRetrieverEngine`1[[Org.Sdmxsource.Sdmx.Api.Model.Mutable.ConceptScheme.IConceptSchemeMutableObject, Estat.SdmxSource.SdmxAPI, Version=8.1.2.0, Culture=neutral, PublicKeyToken=null]]|Executing Query: 'SELECT T.CON_SCH_ID as SYSID, A.ID,  A.AGENCY, dbo.versionToString(A.VERSION1, A.VERSION2, A.VERSION3) as VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL, A.SERVICE_URL, A.STRUCTURE_URL, LN.TEXT, LN.LANGUAGE, LN.TYPE , IS_PARTIAL FROM CONCEPT_SCHEME T INNER JOIN ARTEFACT A ON T.CON_SCH_ID = A.ART_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency  ORDER BY A.ART_ID ' with 'agency: TN1, id: CROSS_DOMAIN, version: 1.0'|
2021-02-03 08:30:26,711|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT T.CON_SCH_ID as SYSID, A.ID,  A.AGENCY, dbo.versionToString(A.VERSION1, A.VERSION2, A.VERSION3) as VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL, A.SERVICE_URL, A.STRUCTURE_URL, LN.TEXT, LN.LANGUAGE, LN.TYPE , IS_PARTIAL FROM CONCEPT_SCHEME T INNER JOIN ARTEFACT A ON T.CON_SCH_ID = A.ART_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency  ORDER BY A.ART_ID |
2021-02-03 08:30:26,712|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.CON_SCH_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ARTEFACT_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN CONCEPT_SCHEME T ON T.CON_SCH_ID = AA.ART_ID WHERE T.CON_SCH_ID = @p_id |
2021-02-03 08:30:26,714|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT T.CON_ID as SYSID, I.ID, T.CL_ID, AV.AGENCY, AV.ID as CODELISTID, AV.VERSION, LN.TEXT, LN.LANGUAGE, LN.TYPE , T.PARENT_CONCEPT_ID as PARENT  FROM CONCEPT T INNER JOIN ITEM I ON T.CON_ID = I.ITEM_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ITEM_ID = I.ITEM_ID LEFT OUTER JOIN ARTEFACT_VIEW AV ON T.CL_ID = AV.ART_ID WHERE T.CON_SCH_ID = @Id |
2021-02-03 08:30:26,714|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,715|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,716|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,716|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,717|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,717|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,718|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,718|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,719|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,719|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,720|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,721|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,722|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,723|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,724|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,725|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,725|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,726|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,727|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,728|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,728|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,729|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,730|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,730|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,731|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,731|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,732|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,733|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,733|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.IdentifiableAnnotationRetrieverEngine|Executing query for identifiable annotations : select T.CON_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ITEM_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN CONCEPT T ON T.CON_ID = AA.ITEM_ID WHERE T.CON_SCH_ID = @p_id |
2021-02-03 08:30:26,734|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.CON_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ITEM_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN CONCEPT T ON T.CON_ID = AA.ITEM_ID WHERE T.CON_SCH_ID = @p_id |
2021-02-03 08:30:26,734|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.ArtefactRetrieverEngine`1[[Org.Sdmxsource.Sdmx.Api.Model.Mutable.ConceptScheme.IConceptSchemeMutableObject, Estat.SdmxSource.SdmxAPI, Version=8.1.2.0, Culture=neutral, PublicKeyToken=null]]|Executing Query: 'SELECT A.ART_ID AS SYSID, A.ID,  A.AGENCY, DBO.VERSIONTOSTRING(A.VERSION1, A.VERSION2, A.VERSION3) AS VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL,LN.TEXT, LN.LANGUAGE, LN.TYPE,A.IS_STUB,A.SERVICE_URL,A.STRUCTURE_URL,A.ARTEFACT_TYPE  FROM ARTEFACT A LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE IS_STUB = 1 AND ARTEFACT_TYPE IN ('ConceptScheme') AND  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency ' with 'agency: TN1, id: CROSS_DOMAIN, version: 1.0'|
2021-02-03 08:30:26,735|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT A.ART_ID AS SYSID, A.ID,  A.AGENCY, DBO.VERSIONTOSTRING(A.VERSION1, A.VERSION2, A.VERSION3) AS VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL,LN.TEXT, LN.LANGUAGE, LN.TYPE,A.IS_STUB,A.SERVICE_URL,A.STRUCTURE_URL,A.ARTEFACT_TYPE  FROM ARTEFACT A LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE IS_STUB = 1 AND ARTEFACT_TYPE IN ('ConceptScheme') AND  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency |
2021-02-03 08:30:26,735|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.Api.Model.Objects.ConceptScheme.IConceptSchemeObject|Building IConceptSchemeObject from Mutable Object|
2021-02-03 08:30:26,736|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.Api.Model.Objects.ConceptScheme.IConceptSchemeObject|IConceptSchemeObject Built urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=TN1:CROSS_DOMAIN(1.0)|
2021-02-03 08:30:26,736|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|Resolving Reference 4: Cross Reference : urn:sdmx:org.sdmx.infomodel.codelist.Codelist=TN1:CL_SEX(1.0) - referenced from -Local Representation|
2021-02-03 08:30:26,736|[14]|INFO |5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|IdentifiableBean 'Cross Reference : urn:sdmx:org.sdmx.infomodel.codelist.Codelist=TN1:CL_SEX(1.0)' not found locally, check IdentifiableRetrievalManager|
2021-02-03 08:30:26,737|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.ArtefactRetrieverEngine`1[[Org.Sdmxsource.Sdmx.Api.Model.Mutable.Codelist.ICodelistMutableObject, Estat.SdmxSource.SdmxAPI, Version=8.1.2.0, Culture=neutral, PublicKeyToken=null]]|Executing Query: 'SELECT T.CL_ID as SYSID, A.ID,  A.AGENCY, dbo.versionToString(A.VERSION1, A.VERSION2, A.VERSION3) as VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL, A.SERVICE_URL, A.STRUCTURE_URL, LN.TEXT, LN.LANGUAGE, LN.TYPE , IS_PARTIAL FROM CODELIST T INNER JOIN ARTEFACT A ON T.CL_ID = A.ART_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency  ORDER BY A.ART_ID ' with 'agency: TN1, id: CL_SEX, version: 1.0'|
2021-02-03 08:30:26,738|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT T.CL_ID as SYSID, A.ID,  A.AGENCY, dbo.versionToString(A.VERSION1, A.VERSION2, A.VERSION3) as VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL, A.SERVICE_URL, A.STRUCTURE_URL, LN.TEXT, LN.LANGUAGE, LN.TYPE , IS_PARTIAL FROM CODELIST T INNER JOIN ARTEFACT A ON T.CL_ID = A.ART_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency  ORDER BY A.ART_ID |
2021-02-03 08:30:26,739|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.CL_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ARTEFACT_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN CODELIST T ON T.CL_ID = AA.ART_ID WHERE T.CL_ID = @p_id |
2021-02-03 08:30:26,740|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT T.LCD_ID as SYSID, I.ID ,LN.TEXT, LN.LANGUAGE, LN.TYPE , T.PARENT_CODE_ID as PARENT  FROM DSD_CODE T INNER JOIN ITEM I ON T.LCD_ID = I.ITEM_ID  LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ITEM_ID = I.ITEM_ID WHERE T.CL_ID = @Id |
2021-02-03 08:30:26,740|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.IdentifiableAnnotationRetrieverEngine|Executing query for identifiable annotations : select T.LCD_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ITEM_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN DSD_CODE T ON T.LCD_ID = AA.ITEM_ID WHERE T.CL_ID = @p_id |
2021-02-03 08:30:26,741|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.LCD_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ITEM_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN DSD_CODE T ON T.LCD_ID = AA.ITEM_ID WHERE T.CL_ID = @p_id |
